STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-24,9.84,0,0,0,,89,77,482
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-25,10.29,0.12,0,0,,88,78,387
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-26,11.18,0.62,0,0,,89,77,448
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-27,13.2,0.21,0,0,,86,77,330
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-28,9.4,0.89,0,0,,88,77,453
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-29,7.16,0.08,0,0,,88,75,411
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-06-30,8.28,0.27,0,0,,88,77,162
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-01,13.87,0.33,0,0,,89,76,532
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-02,11.18,0.01,0,0,,87,79,90
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-03,8.72,0.43,0,0,,87,77,160
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-04,8.95,0.03,0,0,,89,79,465
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-05,8.5,0,0,0,,89,77,435
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-06,9.4,0.08,0,0,,88,78,391
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-07,9.62,0.28,0,0,,88,79,555
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-08,7.61,0.16,0,0,,88,79,315
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-09,9.4,0.18,0,0,,88,78,517
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-10,9.84,2.85,0,0,,84,75,15
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-11,11.41,0.18,0,0,,88,77,523
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-12,10.29,0.22,0,0,,89,77,491
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-13,10.96,0.92,0,0,,88,77,512
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-14,11.63,0.53,0,0,,89,79,497
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-15,11.41,0.23,0,0,,89,78,502
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-16,10.29,0.64,0,0,,87,76,300
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-17,10.51,0.18,0,0,,86,79,181
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-18,11.41,0.42,0,0,,88,77,407
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-19,13.2,0.01,0,0,,87,79,420
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-20,11.18,0.05,0,0,,88,79,476
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-21,9.17,0,0,0,,88,80,582
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-22,4.25,0.23,0,0,,91,78,450
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-23,7.38,0.02,0,0,,89,77,697
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-24,11.41,0.66,0,0,,89,80,442
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-25,17.22,0.24,0,0,,88,79,578
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-26,11.18,0,0,0,,88,80,512
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-27,10.29,0.07,0,0,,89,77,477
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-28,7.83,0.07,0,0,,88,78,648
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-29,11.18,0.35,0,0,,88,79,396
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-30,11.86,0.9,0,0,,89,78,473
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-07-31,7.83,0.3,0,0,,86,78,361
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-01,7.38,3.03,0,0,,82,73,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-02,8.28,0.59,0,0,,86,75,72
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-03,4.92,0.29,0,0,,87,77,418
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-04,9.4,0.11,0,0,,89,78,649
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-05,8.5,0.13,0,0,,90,80,541
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-06,7.61,0.84,0,0,,88,78,608
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-07,7.83,0.36,0,0,,88,78,450
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-08,8.28,0.06,0,0,,90,78,536
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-09,7.38,0.83,0,0,,87,75,399
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-10,5.59,1.09,0,0,,86,76,364
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-11,15.21,1.43,0,0,,85,73,31
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-12,25.5,2.62,0,0,,83,74,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-13,23.26,0.9,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-14,17,0.23,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-15,15.21,0.07,0,0,,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-16,8.05,2.44,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-17,10.29,0.23,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-18,8.05,2.97,0,0,,82,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-19,8.72,0.73,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-20,5.59,1.52,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-21,12.53,2.36,0,0,,86,75,167
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-22,13.65,0.68,0,0,,87,77,420
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-23,13.2,0.81,0,0,,87,76,396
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-24,12.97,4,0,0,,86,72,133
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-25,12.53,0.31,0,0,,87,76,448
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-26,8.05,0.19,0,0,,85,77,318
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-27,7.16,2,0,0,,86,76,256
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-28,5.59,0.33,0,0,,87,75,428
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-29,11.86,5.91,0,0,,80,75,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-30,17.45,1.41,0,0,,85,75,113
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-08-31,15.88,0.02,0,0,,88,80,169
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-01,9.84,0,0,0,,88,78,144
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-02,5.37,0.16,0,0,,86,76,78
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-03,7.61,2.14,0,0,,87,77,263
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-04,6.93,0.02,0,0,,88,76,613
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-05,9.17,0.28,0,0,,90,78,618
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-06,8.5,0.51,0,0,,87,74,552
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-07,9.62,0.01,0,0,,87,80,643
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-08,5.37,0.96,0,0,,88,77,481
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-09,8.28,0.06,0,0,,88,75,630
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-10,14.09,0.17,0,0,,87,78,509
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-11,14.99,0.09,0,0,,86,77,490
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-12,9.84,0.35,0,0,,87,77,565
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-13,6.26,0.11,0,0,,89,77,502
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-14,5.37,0,0,0,,88,75,659
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-15,9.4,0.41,0,0,,87,78,657
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-16,12.53,0,0,0,,87,78,650
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-17,10.51,0.34,0,0,,86,78,502
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-18,8.05,0.11,0,0,,86,78,502
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-19,8.28,0.04,0,0,,86,76,429
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-20,7.16,0.08,0,0,,86,77,511
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-21,5.37,0,0,0,,88,75,596
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-22,4.7,0.01,0,0,,88,74,656
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-23,5.37,0.44,0,0,,88,76,509
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-24,5.59,0,0,0,,87,75,659
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-25,3.58,0,0,0,,88,75,482
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-26,3.58,0,0,0,,88,74,576
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-27,6.71,0,0,0,,88,78,659
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-28,6.26,0,0,0,,88,75,685
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-29,6.04,0,0,0,,88,77,519
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-09-30,8.05,0,0,0,,90,76,480
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-01,5.59,0.01,0,0,,87,75,498
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-02,4.25,1,0,0,,87,75,229
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-03,6.71,0.19,0,0,,88,77,492
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-04,4.03,0,0,0,,87,76,388
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-05,4.47,0.14,0,0,,88,75,469
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-06,7.38,0,0,0,,88,77,562
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-07,10.07,0.3,0,0,,86,77,161
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-08,9.4,0.37,0,0,,87,77,553
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-09,8.28,0,0,0,,88,78,627
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-10,7.61,0.09,0,0,,87,79,598
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-11,7.83,0.03,0,0,,88,77,564
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-12,8.5,0.08,0,0,,90,78,592
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-13,9.62,0.42,0,0,,90,77,409
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-14,10.74,1.12,0,0,,88,77,345
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-15,13.2,3,0,0,,83,76,205
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-16,9.4,0.51,0,0,,87,79,348
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-17,6.49,0.01,0,0,,88,75,414
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-18,13.42,0.14,0,0,,83,78,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-19,14.09,1.99,0,0,,83,74,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-20,10.51,0.28,0,0,,86,75,223
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-21,8.05,0.05,0,0,,87,76,367
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-22,7.83,0,0,0,,87,75,349
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-23,7.83,0,0,0,,88,76,397
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-24,7.16,0,0,0,,88,76,219
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-25,8.5,0.01,0,0,,89,75,374
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-26,6.71,0,0,0,,89,76,302
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-27,8.72,0,0,0,,88,77,264
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-28,11.86,0,0,0,,88,77,234
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-29,11.41,0,0,0,,89,77,651
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-30,12.08,0.4,0,0,,89,79,403
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-10-31,10.07,0,0,0,,90,79,521
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-01,12.08,0.14,0,0,,89,78,546
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-02,27.29,2,0,0,,82,73,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-03,25.05,2.06,0,0,,83,76,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-04,16.11,1.16,0,0,,86,75,371
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-05,12.3,0.08,0,0,,86,75,556
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-06,8.05,0.02,0,0,,87,78,548
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-07,6.49,2.09,0,0,,85,75,379
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-08,7.16,0.04,0,0,,85,78,340
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-09,7.61,1.45,0,0,,83,77,154
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-10,12.53,0.67,0,0,,84,76,385
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-11,12.3,0.23,0,0,,85,75,474
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-12,10.51,0,0,0,,86,75,637
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-13,9.84,0,0,0,,86,74,636
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-14,10.29,0,0,0,,87,78,598
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-15,9.62,0,0,0,,87,79,540
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-16,9.4,0,0,0,,88,78,568
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-17,9.17,0.01,0,0,,88,77,573
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-18,11.18,0.02,0,0,,86,77,596
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-19,12.08,0.01,0,0,,88,78,641
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-20,12.53,0.02,0,0,,87,78,614
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-21,9.84,0,0,0,,86,76,668
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-22,8.28,0,0,0,,86,73,602
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-23,7.38,0,0,0,,86,72,645
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-24,8.28,0,0,0,,87,74,613
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-25,10.74,0.12,0,0,,88,75,554
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-26,10.29,0,0,0,,88,77,571
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-27,12.08,0.3,0,0,,88,76,532
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-28,12.08,0.15,0,0,,86,76,461
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-29,10.07,0.03,0,0,,87,75,613
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-11-30,8.95,0,0,0,,87,75,627
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-01,9.17,0.07,0,0,,86,75,471
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-02,10.74,0.03,0,0,,88,77,593
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-03,12.3,0,0,0,,88,75,499
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-04,13.2,0.26,0,0,,87,77,511
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-05,14.09,0.13,0,0,,88,77,466
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-06,12.97,0.09,0,0,,88,77,602
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-07,12.3,0.02,0,0,,87,78,586
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-08,11.18,0.01,0,0,,87,77,559
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-09,12.08,0,0,0,,87,79,563
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-10,10.74,0.37,0,0,,87,76,488
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-11,13.65,0.07,0,0,,87,79,544
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-12,12.75,0,0,0,,87,78,513
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-13,14.99,0.11,0,0,,88,77,525
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-14,15.66,0,0,0,,87,79,393
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-15,16.11,0.2,0,0,,88,76,428
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-16,23.49,13.81,0,0,,81,76,41
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-17,20.13,7.23,0,0,,81,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-18,12.53,0.13,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-19,12.3,0,0,0,,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-20,12.3,0.14,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-21,10.74,0.12,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-22,12.53,0.02,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-23,12.08,0.17,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-24,9.4,0.01,0,0,,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-25,8.95,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-26,11.63,0,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-27,11.41,0.14,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-28,9.84,0.05,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-29,11.18,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-30,10.96,0.04,0,0,,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1997-12-31,10.07,0.26,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-01,12.97,0.19,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-02,13.2,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-03,13.42,0,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-04,11.18,0,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-05,13.87,0.14,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-06,14.99,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-07,14.54,0,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-08,15.66,0.03,0,0,,87,78,610
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-09,10.51,0.17,0,0,,86,76,414
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-10,14.32,0.02,0,0,,87,76,487
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-11,12.75,0,0,0,,87,76,552
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-12,10.96,0.04,0,0,,87,75,255
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-13,13.65,0.22,0,0,,87,75,616
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-14,13.42,0.06,0,0,,86,75,517
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-15,15.66,0,0,0,,86,75,667
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-16,10.96,0,0,0,,86,76,634
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-17,9.62,0.12,0,0,,85,74,462
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-18,10.96,0.04,0,0,,86,77,596
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-19,8.28,0,0,0,,88,75,603
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-20,13.2,0,0,0,,88,74,582
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-21,18.12,0.24,0,0,,85,75,325
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-22,16.78,0.08,0,0,,84,76,109
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-23,14.54,0.6,0,0,,83,75,236
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-24,11.86,0,0,0,,87,76,529
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-25,10.51,0,0,0,,87,75,661
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-26,12.53,0,0,0,,86,74,612
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-27,14.32,0.04,0,0,,85,76,342
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-28,12.97,0,0,0,,86,75,666
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-29,9.84,0,0,0,,88,72,648
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-30,13.2,0,0,0,,88,75,613
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-01-31,11.63,0,0,0,,86,72,581
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-01,10.74,0,0,0,,86,75,651
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-02,13.42,0.09,0,0,,87,74,551
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-03,15.21,0.24,0,0,,87,74,506
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-04,14.32,0,0,0,,86,78,578
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-05,12.08,0,0,0,,86,77,518
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-06,10.74,0,0,0,,86,74,570
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-07,10.51,0,0,0,,87,74,622
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-08,7.61,0.04,0,0,,85,72,537
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-09,8.72,0.06,0,0,,85,74,100
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-10,10.29,0.03,0,0,,85,72,361
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-11,13.87,0,0,0,,87,76,445
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-12,18.12,0,0,0,,86,76,513
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1998-02-13,18.34,0.04,0,0,,88,75,649
